"food_nutrient_id","adjusted_amount","lab_method_id","nutrient_name"
"2202140","0.004","1042","15:0 Pentadecanoic"
"2223177","","1042","24:1 Tetracosaenoic (Nervonic)"
"2227265","0.02","1042","12:0 Dodecanoic (Lauric)"
"2245851","","1042","16:0"
"2234937","","1042","18:4"
"2223639","","1042","5:0 Pentanoic (Valeric)"
"8517848","0.0","1042","9:0 Nonanoic (Pelargonic)"
"2251183","","1042","18:2 n-6 c,c"
"2247519","","1042","11:0"
"2248563","","1042","15:1"
"2245137","","1042","16:1 t"
"2237287","","1042","11:0 Undecanoic"
"2266965","0.0","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2252394","","1042","18:1 c"
"8534281","0.044","1042","22:4 Docosatetraenoic"
"2225170","","1042","9:0 Nonanoic (Pelargonic)"
"2227207","0.005","1042","18:3 g-Linolenic"
"2265225","","1042","16:0"
"2203994","","1042","22:2 Docosadienoic"
"8521831","0.226","1042","14:1 Tetradecenoic (Myristoleic)"
"2271777","0.02","1042","17:0"
"2231669","","1042","22:4"
"2252385","","1042","15:0"
"8522930","0.001","1042","20:3 11,14,17-Eicosatrienoic"
"8523821","0.171","1042","17:0 Heptadecanoic (Margaric)"
"2246270","","1042","18:2 CLAs"
"2272750","","1042","16:1 c"
"2250087","","1042","11:0"
"2271074","0.0","1042","22:6 n-3 (DHA)"
"2239703","","1042","20:3 n-9"
"8530625","0.042","1042","20:3 11,14,17-Eicosatrienoic"
"2229197","0.251","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"8518648","0.037","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2201910","","1042","4:0 Butanoic (Butyric)"
"8530675","0.001","1042","12:1 Dodecenoic"
"2250443","","1042","20:5 n-3 (EPA)"
"2265788","","1042","18:3 n-6 c,c,c"
"8523456","0.521","1042","6:0 Hexanoic (Caproic)"
"8529957","3.15","1042","Total SFA"
"2245465","","1042","20:3 n-3"
"2256964","","1042","18:2 t not further defined"
"8523767","18.4","1042","Total SFA"
"8532930","0.075","1042","20:0 Eicosanoic (Arachidic)"
"2223938","","1042","22:1 Docosaenoic (Erucic)"
"2202163","0.008","1042","18:2 trans-Octadecadienoic"
"2249464","","1042","18:3 n-6 c,c,c"
"2231140","0.074","1042","16:1 trans-Hexadecenoic"
"8516659","0.001","1042","14:1 Tetradecenoic (Myristoleic)"
"2203553","0.008","1042","18:3 Octadecatrienoic (Linolenic)"
"2248577","","1042","18:3 n-3 c,c,c (ALA)"
"9637244","0.035","1042","22:5 Docosapentaenoic"
"2267861","0.0","1042","20:1 trans-Eicosenoic"
"2221670","0.7","1042","Total SFA"
"2233202","","1042","12:0"
"8533311","0.606","1042","16:1 Hexadecenoic (Palmitoleic)"
"2260164","","1042","20:1"
"8532216","0.009","1042","18:3 g-Linolenic"
"2231074","","1042","15:1 Pentadecenoic"
"2254079","","1042","22:6 n-3 (DHA)"
"2256973","","1042","20:3 n-6"
"2231309","0.003","1042","22:1 Docosaenoic (Erucic)"
"2248564","","1042","16:0"
"8521239","0.054","1042","17:1 Heptadecenoic (Margaroleic)"
"2254075","","1042","20:5 n-3 (EPA)"
"8520880","","1042","20:3 5,8,11-Eicosatrienoic"
"8520296","0.809","1042","10:0 Decanoic (Capric)"
"2231985","","1042","18:2 CLAs"
"2250278","","1042","20:3 n-3"
"2265545","","1042","22:1 t"
"2255208","","1042","18:2 CLAs"
"2225141","","1042","18:3 trans-Octadecatrienoic"
"2228948","0.003","1042","20:2 Eicosadienoic"
"2271175","0.043","1042","20:4"
"8533497","0.034","1042","12:0 Dodecanoic (Lauric)"
"8531855","0.009","1042","22:0 Docosanoic (Behenic)"
"8531018","12.6","1042","Total SFA"
"8520503","0.006","1042","20:2 Eicosadienoic"
"2264864","","1042","20:0"
"2224583","","1042","16:1 trans-Hexadecenoic"
"2231733","","1042","18:2 CLAs"
"2241221","","1042","18:1 t"
"2233893","","1042","11:0"
"8520600","","1042","7:0 Heptanoic (Enanthic)"
"2249908","","1042","22:4"
"8533579","","1042","23:0 Tricosanoic"
"2247060","","1042","22:0"
"2238242","","1042","16:1 c"
"2255383","","1042","15:0"
"8522622","5.81","1042","18:1 Octadecenoic (incl. Oleic)"
"2222846","0.017","1042","16:1 Hexadecenoic (Palmitoleic)"
"2233264","","1042","18:3 n-3 c,c,c (ALA)"
"2223707","","1042","14:1 trans-Tetradecenoic"
"8531194","","1042","21:0 Heneicosanoic"
"2245809","","1042","18:3 n-6 c,c,c"
"9637919","2.11","1042","4:0 Butanoic (Butyric)"
"2263642","0.024","1042","18:2 trans-Octadecadienoic"
"8528343","0.109","1042","17:0 Heptadecanoic (Margaric)"
"2248570","","1042","18:1 t"
"2262404","","1042","18:3 trans-Octadecatrienoic"
"2263200","0.016","1042","10:0 Decanoic (Capric)"
"2262957","","1042","20:4  Eicosatetraenoic (Arachidonic)"
"8520050","2.64","1042","18:0 Octadecanoic (Stearic)"
"2260436","","1042","14:0"
"2245812","","1042","18:4"
"2246858","","1042","10:0"
"2246740","","1042","20:4 undifferentiated"
"8534903","0.014","1042","15:0 Pentadecanoic"
"2261194","0.002","1042","22:0 Docosanoic (Behenic)"
"8520002","0.002","1042","22:1 Docosaenoic (Erucic)"
"8517262","0.0","1042","14:1 trans-Tetradecenoic"
"2249460","","1042","18:2 t not further defined"
"2249014","","1042","18:3 n-3 c,c,c (ALA)"
"2247447","","1042","18:1 t"
"2269177","","1042","18:1 t"
"2253153","","1042","18:2 CLAs"
"8523766","1.03","1042","Total Trans FA"
"8533356","0.002","1042","24:0 Tetracosanoic (Lignoceric)"
"8518862","0.0","1042","20:1 trans-Eicosenoic"
"8533077","0.075","1042","20:0 Eicosanoic (Arachidic)"
"8531177","0.02","1042","18:2 trans-Octadecadienoic"
"2204321","0.011","1042","18:2 t not further defined"
"8530950","0.258","1042","20:1 Eicosenoic (incl. Gadoleic)"
"8533877","0.003","1042","24:0 Tetracosanoic (Lignoceric)"
"8528341","0.118","1042","22:0 Docosanoic (Behenic)"
"2247692","","1042","18:0"
"2265183","","1042","18:2 t not further defined"
"2272015","0.055","1042","18:2 t not further defined"
"8518041","0.004","1042","22:5 Docosapentaenoic"
"2234730","","1042","20:3 n-6"
"2222547","0.028","1042","10:0 Decanoic (Capric)"
"2257679","","1042","20:1"
"2270157","","1042","8:0"
"2202901","","1042","20:5 Eicosapentaenoic"
"2264909","","1042","16:1 c"
"2239904","","1042","11:0"
"2261623","0.016","1042","18:3 Octadecatrienoic (Linolenic)"
"2224850","0.001","1042","12:1 Dodecenoic"
"2226957","6.42","1042","16:0 Hexadecanoic (Palmitic)"
"2256972","","1042","22:0"
"8522741","0.009","1042","22:4 Docosatetraenoic"
"8532079","","1042","21:0 Heneicosanoic"
"2266722","","1042","18:4"
"2248758","","1042","20:5 n-3 (EPA)"
"8521465","3.13","1042","18:0 Octadecanoic (Stearic)"
"2203451","0.06","1042","Total Trans FA"
"8517424","0.001","1042","22:6 Docosahexaenoic"
"2223496","","1042","22:4 Docosatetraenoic"
"8521377","","1042","11:0 Undecanoic"
"8522073","0.004","1042","18:3 trans-Octadecatrienoic"
"8521717","0.017","1042","22:5 Docosapentaenoic"
"8533527","0.003","1042","4:0 Butanoic (Butyric)"
"2256513","","1042","18:2 t not further defined"
"2226600","0.002","1042","18:3 trans-Octadecatrienoic"
"8518286","0.01","1042","Total Trans FA"
"2228032","","1042","22:5 Docosapentaenoic"
"8522432","2.65","1042","14:0 Tetradecanoic (Myristic)"
"2234443","","1042","18:0"
"2258332","","1042","20:1"
"8522100","","1042","7:0 Heptanoic (Enanthic)"
"2264968","","1042","20:5 n-3 (EPA)"
"9637501","1.4","1042","6:0 Hexanoic (Caproic)"
"9637789","0.838","1042","16:1 Hexadecenoic (Palmitoleic)"
"2266564","","1042","16:0"
"2272988","","1042","15:0"
"2270565","","1042","12:0"
"2260635","","1042","18:2 CLAs"
"8534419","0.003","1042","22:1 Cetoleic"
"2257230","","1042","12:0"
"2265815","","1042","12:0"
"2258165","","1042","22:1 c"
"8520282","0.0","1042","5:0 Pentanoic (Valeric)"
"2224329","0.016","1042","16:0 Hexadecanoic (Palmitic)"
"8519619","0.0","1042","7:0 Heptanoic (Enanthic)"
"2238605","","1042","6:0 Hexanoic (Caproic)"
"2259619","","1042","18:0"
"2258741","","1042","24:0"
"2231794","","1042","22:2"
"2229014","0.007","1042","22:5 Docosapentaenoic"
"2265177","","1042","16:1 c"
"2245738","","1042","12:0"
"2260087","","1042","15:1"
"2231660","","1042","20:3 n-6"
"8523616","0.091","1042","16:1 trans-Hexadecenoic"
"2250651","","1042","10:0"
"8517951","0.02","1042","20:2 Eicosadienoic"
"8522920","0.364","1042","16:1 Hexadecenoic (Palmitoleic)"
"8517405","0.002","1042","18:2 conj Linoleic"
"2237044","0.51","1042","16:1 Hexadecenoic (Palmitoleic)"
"2250792","","1042","16:0"
"2250229","","1042","14:0"
"2253383","","1042","22:1 c"
"8520964","0.002","1042","22:2 Docosadienoic"
"8522610","0.001","1042","22:1 Docosaenoic (Erucic)"
"8528579","0.0","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"2225947","0.073","1042","4:0 Butanoic (Butyric)"
"2225150","0.004","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2270520","","1042","22:2"
"8517495","1.22","1042","18:1 Octadecenoic (incl. Oleic)"
"2255722","","1042","20:2 n-6 c,c"
"2233964","","1042","6:0"
"2222841","0.009","1042","14:1 Tetradecenoic (Myristoleic)"
"2257379","","1042","20:3 n-3"
"2245666","","1042","10:0"
"8518542","1.38","1042","Total Cis PUFA"
"2227468","6.19","1042","16:0 Hexadecanoic (Palmitic)"
"8530629","0.004","1042","20:5 Eicosapentaenoic"
"2270459","","1042","22:6 n-3 (DHA)"
"2233865","","1042","22:2"
"2270019","","1042","18:0"
"8532238","0.008","1042","22:6 Docosahexaenoic"
"2245568","","1042","18:3 n-3 c,c,c (ALA)"
"8519437","0.003","1042","21:0 Heneicosanoic"
"2265069","","1042","17:0"
"2202889","","1042","18:3 g-Linolenic"
"2260114","","1042","24:1 c"
"2233838","","1042","14:0"
"2232114","","1042","18:2 CLAs"
"8521539","0.053","1042","17:1 Heptadecenoic (Margaroleic)"
"2246555","","1042","12:0"
"2258215","","1042","12:0"
"8523828","0.2","1042","14:1 Tetradecenoic (Myristoleic)"
"8531379","0.093","1042","17:0 Heptadecanoic (Margaric)"
"9638203","0.0","1042","9:0 Nonanoic (Pelargonic)"
"2263392","","1042","11:0 Undecanoic"
"8518663","0.52","1042","6:0 Hexanoic (Caproic)"
"8534935","0.001","1042","24:0 Tetracosanoic (Lignoceric)"
"2235077","","1042","20:5 n-3 (EPA)"
"8530838","0.088","1042","20:0 Eicosanoic (Arachidic)"
"2267748","0.11","1042","Total Cis MUFA"
"2267016","0.003","1042","17:1 Heptadecenoic (Margaroleic)"
"2266729","","1042","20:3 n-3"
"2249183","","1042","18:2 n-6 c,c"
"8532783","0.006","1042","8:0 Octanoic (Caprylic)"
"2271544","0.015","1042","20:1"
"2272229","0.066","1042","18:2 CLAs"
"2267701","0.0","1042","10:0 Decanoic (Capric)"
"2202795","0.002","1042","22:0 Docosanoic (Behenic)"
"2258558","","1042","18:4"
"2248237","","1042","22:6 n-3 (DHA)"
"8519505","0.0","1042","11:0 Undecanoic"
"2249103","","1042","10:0"
"8528507","13.4","1042","16:0 Hexadecanoic (Palmitic)"
"2248218","","1042","18:3i"
"2202988","0.028","1042","16:1 Hexadecenoic (Palmitoleic)"
"2262708","0.01","1042","24:0 Tetracosanoic (Lignoceric)"
"2245582","","1042","24:1 c"
"2270503","","1042","10:0"
"2248594","","1042","22:6 n-3 (DHA)"
"2228997","0.002","1042","18:3 g-Linolenic"
"2249532","","1042","22:2"
"8534415","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"2247566","","1042","22:2"
"2259267","","1042","18:0"
"2228617","0.854","1042","14:0 Tetradecanoic (Myristic)"
"8519426","0.047","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2247073","","1042","24:1 c"
"8517885","0.055","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2241485","","1042","22:6 n-3 (DHA)"
"8519474","0.182","1042","17:0 Heptadecanoic (Margaric)"
"8519733","1.08","1042","Total Trans FA"
"2246128","","1042","11:0"
"9637404","0.0","1042","22:1 Cetoleic"
"2234798","","1042","22:1 c"
"2223628","","1042","22:1 Docosaenoic (Erucic)"
"2268746","","1042","18:1 t"
"8530603","0.003","1042","14:1 trans-Tetradecenoic"
"2246711","","1042","20:2 n-6 c,c"
"2254668","","1042","24:0"
"2247662","","1042","15:0"
"2234935","","1042","18:3 n-3 c,c,c (ALA)"
"2247010","","1042","18:2 CLAs"
"2254696","","1042","15:1"
"2227331","0.0","1042","15:1 Pentadecenoic"
"8518887","7.03","1042","Total Cis MUFA"
"2250567","","1042","18:4"
"2272100","0.041","1042","16:1 t"
"2272927","","1042","20:5 n-3 (EPA)"
"2223923","","1042","18:3 Octadecatrienoic (Linolenic)"
"8531024","0.002","1042","6:0 Hexanoic (Caproic)"
"2268840","","1042","16:1 c"
"2272195","0.013","1042","10:0"
"2202997","0.008","1042","18:2 trans-Octadecadienoic"
"2245031","","1042","18:2 t not further defined"
"8520664","0.002","1042","22:2 Docosadienoic"
"2253504","","1042","22:6 n-3 (DHA)"
"2239639","","1042","20:3 n-9"
"2223373","","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2263809","0.006","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2233914","","1042","20:2 n-6 c,c"
"8534971","0.028","1042","10:0 Decanoic (Capric)"
"8519170","0.666","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2234917","","1042","11:0"
"2250826","","1042","8:0"
"2237461","0.002","1042","24:1 Tetracosaenoic (Nervonic)"
"8522362","0.0","1042","15:1 Pentadecenoic"
"2269491","","1042","22:6 n-3 (DHA)"
"8517365","0.0","1042","22:1 Docosaenoic (Erucic)"
"2251057","","1042","22:6 n-3 (DHA)"
"2228023","0.005","1042","18:2 conj Linoleic"
"2237524","0.01","1042","22:1 Docosaenoic (Erucic)"
"8518619","17.7","1042","Total SFA"
"2247577","","1042","14:0"
"8516958","0.044","1042","14:0 Tetradecanoic (Myristic)"
"2245318","","1042","6:0"
"2265803","","1042","14:0"
"9638184","0.126","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2248562","","1042","15:0"
"2234707","","1042","12:0"
"8518815","0.686","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2250045","","1042","18:2 n-6 c,c"
"8533806","0.032","1042","22:5 Docosapentaenoic"
"8527898","0.285","1042","20:0 Eicosanoic (Arachidic)"
"8522629","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2231715","","1042","14:0"
"8534093","10.7","1042","Total SFA"
"2268689","","1042","15:0"
"8520445","0.007","1042","24:0 Tetracosanoic (Lignoceric)"
"2223489","","1042","21:0 Heneicosanoic"
"2255659","","1042","16:0"
"8529419","0.037","1042","14:0 Tetradecanoic (Myristic)"
"8530375","0.508","1042","14:0 Tetradecanoic (Myristic)"
"2227139","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"2222197","0.001","1042","20:3 8,11,14-Eicosatrienoic (gamma)"
"9637466","0.789","1042","15:0 Pentadecanoic"
"8530801","10.7","1042","Total SFA"
"2255387","","1042","16:1 c"
"8519290","0.103","1042","16:1 trans-Hexadecenoic"
"8529363","3.29","1042","18:1 Octadecenoic (incl. Oleic)"
"2266666","","1042","24:1 c"
"2203120","0.001","1042","22:0 Docosanoic (Behenic)"
"2250692","","1042","18:2 n-6 c,c"
"2239475","","1042","18:1 t"
"8533951","0.0","1042","22:1 trans-Docosaenoic (Brassidic)"
"2270050","","1042","11:0"
"8517121","0.008","1042","17:0 Heptadecanoic (Margaric)"
"2255043","","1042","16:1 c"
"2224093","","1042","18:2 trans-Octadecadienoic"
"2265753","","1042","20:4 undifferentiated"
"2203424","","1042","20:3 11,14,17-Eicosatrienoic"
"2266560","","1042","12:0"
"2234715","","1042","17:1"
"2234060","","1042","18:3i"
"2224590","0.003","1042","18:2 Octadecadienoic (Linoleic)"
"2239902","","1042","15:1"
"8530417","0.002","1042","4:0 Butanoic (Butyric)"
"8530676","0.421","1042","14:0 Tetradecanoic (Myristic)"
"8516781","2.11","1042","Total Cis MUFA"
"2270734","","1042","14:0"
"8523448","5.96","1042","18:1 Octadecenoic (incl. Oleic)"
"2233911","","1042","18:3 n-3 c,c,c (ALA)"
"2257354","","1042","11:0"
"2251178","","1042","24:0"
"2238383","","1042","18:3 n-6 c,c,c"
"2228016","","1042","15:1 Pentadecenoic"
"8520787","0.082","1042","16:1 trans-Hexadecenoic"
"2258679","","1042","20:3 n-3"
"8535067","","1042","21:0 Heneicosanoic"
"9638089","0.293","1042","18:3 Octadecatrienoic (Linolenic)"
"2268720","","1042","22:6 n-3 (DHA)"
"8518595","5.68","1042","18:1 Octadecenoic (incl. Oleic)"
"2256837","","1042","15:0"
"2238461","","1042","22:2"
"2222875","","1042","22:3 Docosatrienoic"
"2252350","","1042","18:3 n-3 c,c,c (ALA)"
"2241395","","1042","22:0"
"2227424","0.142","1042","22:1 Docosaenoic (Erucic)"
"2246676","","1042","22:2"
"8523654","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2265578","","1042","16:1 t"
"2233489","","1042","20:5 n-3 (EPA)"
"2203691","0.002","1042","20:0 Eicosanoic (Arachidic)"
"2271071","0.036","1042","18:2 t not further defined"
"8535048","5.51","1042","18:0 Octadecanoic (Stearic)"
"8528148","0.404","1042","20:0 Eicosanoic (Arachidic)"
"8528956","9.62","1042","Total Cis PUFA"
"8522639","17.5","1042","Total SFA"
"2234768","","1042","4:0"
"8523614","2.95","1042","14:0 Tetradecanoic (Myristic)"
"2257640","","1042","18:3 n-6 c,c,c"
"9637590","0.123","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2238661","","1042","6:0 Hexanoic (Caproic)"
"2257886","","1042","10:0"
"2245139","","1042","17:0"
"8520217","0.113","1042","18:2 conj Linoleic"
"8523854","0.315","1042","8:0 Octanoic (Caprylic)"
"2270044","","1042","18:3 n-6 c,c,c"
"2202777","0.045","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2262630","0.001","1042","18:2 conj Linoleic"
"2259788","","1042","20:1"
"2267501","0.008","1042","15:0 Pentadecanoic"
"8531015","0.027","1042","10:0 Decanoic (Capric)"
"2228817","0.022","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2256262","","1042","22:2"
"2227214","0.002","1042","20:3 11,14,17-Eicosatrienoic"
"8516627","","1042","6:0 Hexanoic (Caproic)"
"2265086","","1042","22:1 c"
"2224232","","1042","18:3 trans-Octadecatrienoic"
"8522996","0.039","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2270045","","1042","24:0"
"2260267","","1042","22:2"
"8519051","2.79","1042","14:0 Tetradecanoic (Myristic)"
"2267926","0.011","1042","18:2 Octadecadienoic (Linoleic)"
"2258567","","1042","24:0"
"2256076","","1042","15:0"
"2257737","","1042","20:1"
"2223278","","1042","22:2 Docosadienoic"
"2260655","","1042","11:0"
"8522917","0.724","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2265140","","1042","20:3 n-3"
"2250949","","1042","18:0"
"8528419","16.2","1042","Total SFA"
"2261627","0.03","1042","20:1 Eicosenoic (incl. Gadoleic)"
"2250933","","1042","18:3 n-6 c,c,c"
"2266316","","1042","24:1 c"
"2228398","0.007","1042","18:2 conj Linoleic"
"2239018","0.002","1042","10:0 Decanoic (Capric)"
"2245701","","1042","22:5 n-3 (DPA)"
"2257149","","1042","10:0"
"2228830","0.002","1042","22:6 Docosahexaenoic"
"2234171","","1042","12:0"
"2271526","0.778","1042","18:0"
"8519471","0.0","1042","7:0 Heptanoic (Enanthic)"
"8532311","0.04","1042","22:4 Docosatetraenoic"
"2250992","","1042","18:1 c"
"8523532","3.34","1042","18:0 Octadecanoic (Stearic)"
"2258447","","1042","22:4"
"2259287","","1042","18:2 t not further defined"
"8517192","0.0","1042","20:1 trans-Eicosenoic"
"2238914","0.578","1042","18:0 Octadecanoic (Stearic)"
"2203322","","1042","22:1 Cetoleic"
"2233102","","1042","20:3 n-3"
"2227862","","1042","11:0 Undecanoic"
"2237068","","1042","22:1 trans-Docosaenoic (Brassidic)"
"2270164","","1042","22:1 t"
"2234001","","1042","22:5 n-3 (DPA)"
"2262763","0.162","1042","16:1 Hexadecenoic (Palmitoleic)"
"8531870","","1042","7:0 Heptanoic (Enanthic)"
"2272852","","1042","24:1 c"
"2248113","","1042","15:0"
"8527399","7.95","1042","18:3 Octadecatrienoic (Linolenic)"
"2202784","","1042","18:4 Octadecatetraenoic (Moroctic)"
"2239898","","1042","18:2 n-6 c,c"
"8520957","0.039","1042","20:4  Eicosatetraenoic (Arachidonic)"
"2246141","","1042","18:2 t not further defined"
"2259910","","1042","15:0"
"8517061","0.0","1042","22:1 Docosaenoic (Erucic)"
"2262892","","1042","24:1 Tetracosaenoic (Nervonic)"
"2202172","0.027","1042","16:1 Hexadecenoic (Palmitoleic)"
"8534706","0.0","1042","20:3 5,8,11-Eicosatrienoic"
"2202882","","1042","17:1 Heptadecenoic (Margaroleic)"
"2257958","","1042","22:1 t"
"8532163","","1042","22:6 Docosahexaenoic"
"8518650","0.045","1042","20:0 Eicosanoic (Arachidic)"
"2270839","","1042","22:5 n-3 (DPA)"
"2231232","0.011","1042","20:2 Eicosadienoic"
"2266110","","1042","22:6 n-3 (DHA)"
"2228593","0.006","1042","22:5 Docosapentaenoic"
"8520133","0.249","1042","14:1 Tetradecenoic (Myristoleic)"
"2229074","0.003","1042","22:4 Docosatetraenoic"
"2269495","","1042","20:4 undifferentiated"
"8521123","","1042","5:0 Pentanoic (Valeric)"
"2257150","","1042","11:0"
"2248112","","1042","14:0"
"8528879","0.061","1042","24:0 Tetracosanoic (Lignoceric)"
"2245867","","1042","20:2 n-6 c,c"
"2247954","","1042","18:3i"
"2229072","","1042","22:1 trans-Docosaenoic (Brassidic)"
"8519653","0.0","1042","11:0 Undecanoic"
"2222298","","1042","18:3 trans-Octadecatrienoic"
"2258776","","1042","15:1"
"2245277","","1042","18:1 t"
"2272009","0.079","1042","17:1"
"2246152","","1042","20:3 n-6"
"2267190","0.3","1042","Total Cis PUFA"
"2246539","","1042","17:1"
"2247898","","1042","18:1 c"
"2257164","","1042","18:2 n-6 c,c"
"2224863","0.07","1042","18:1 trans-Octadecenoic (incl. Elaidic)"
"2252531","","1042","4:0"
"8533508","0.086","1042","17:0 Heptadecanoic (Margaric)"
"8534145","0.0","1042","20:1 trans-Eicosenoic"
"2269172","","1042","16:1 t"
"8533211","0.004","1042","22:2 Docosadienoic"
"8530274","3.63","1042","Total Cis MUFA"
"2222206","","1042","22:3 Docosatrienoic"
"2247066","","1042","24:0"
"2250537","","1042","4:0"
"2247140","","1042","11:0"
"2265057","","1042","4:0"
"2228929","0.127","1042","15:0 Pentadecanoic"
